sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,accept_offer_price,color,condition,cost,country_of_manufacture,cpu_cores,cpu_quantity,cpu_speed,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,decline_offer_price,description,drive,featured,gallery,generation,gift_message_available,has_options,hdd1_capacity,hdd1_quantity,hdd_size,hdd_tech,image,image_label,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,part_number,part_type,power_supply,price,processor,raid,ram_quantity,ram_technology,required_options,server_compatibility,server_type,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,warranty,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
poweredge-sc1435-1,,Server,simple,Servers,"Default Category",base,325,,,,,Quad,2,2.4GHz,"2015-01-28 21:38:31",,,,,324.0,"<p><span style=""font-size: medium;"">Delivering incredible price/performance and performance/watt for cost-sensitive environments, the Poweredge SC1435 server is optimized for web serving, high performance computing clusters (HPCC), and small business single server deployments.</span></p>",Optical,No,,"Generation 9",,0,146GB,2,"3.5""",SAS,/p/o/poweredge-sc1435.jpg,"PowerEdge SC1435",Dell,,"Buy your PowerEdge SC1435 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge SC1435 Servers",,,"Use config","Use config","PowerEdge SC1435",,,"Block after Info Column",,,,Single,325.0000,AMD,None,4GB,DDR2,0,,"Rack - 1U","Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-sc1435.jpg,"PowerEdge SC1435",,,,1,2,/p/o/poweredge-sc1435.jpg,"PowerEdge SC1435","2015-02-25 13:14:51",poweredge-sc1435-1,poweredge-sc1435-1,4,"1 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-sc1435.jpg,"PowerEdge SC1435",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Rack Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Startup Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
powervault-md1000-15-x-2tb-1,,Storage,simple,Storage,"Default Category",base,2250,,,,,,,,"2015-01-28 21:38:31",,,,,2249.0,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",,Yes,,,,0,2TB,15,"3.5""",SATA,/p/o/powervault-md1000-15-x-2tb.jpg,"PowerVault MD1000 15 x 2TB",Dell,,"Buy your PowerVault MD1000 15 x 2TB today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerVault MD1000 15 x 2TB Storage",,,"Use config","Use config","PowerVault MD1000 15 x 2TB",,,"Block after Info Column",,,,,2250.0000,,,,,0,,,"Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/powervault-md1000-15-x-2tb.jpg,"PowerVault MD1000 15 x 2TB",,,,1,2,/p/o/powervault-md1000-15-x-2tb.jpg,"PowerVault MD1000 15 x 2TB","2015-02-24 19:04:35",powervault-md1000-15-x-2tb-1,powervault-md1000-15-x-2tb-1,4,"1 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/powervault-md1000-15-x-2tb.jpg,"PowerVault MD1000 15 x 2TB",1,0
,,,,"Storage/Dell Storage","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
powervault-md3000i-1,,Storage,simple,Storage,"Default Category",base,8995,,,,,,,,"2015-01-28 21:38:31",,,,,8994.0,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",,No,,,,0,1TB,15,"3.5""",SATA,/p/o/powervault-md3000i.jpg,"PowerVault MD3000i",Dell,,"Buy your PowerVault MD3000i today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerVault MD3000i Storage",,,"Use config","Use config","PowerVault MD3000i",,,"Block after Info Column",,,,,8995.0000,,,,,0,,,"Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/powervault-md3000i.jpg,"PowerVault MD3000i",,,,1,2,/p/o/powervault-md3000i.jpg,"PowerVault MD3000i","2015-02-24 19:04:35",powervault-md3000i-1,powervault-md3000i-1,4,"1 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/powervault-md3000i.jpg,"PowerVault MD3000i",1,0
,,,,"Storage/Dell Storage","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
powervault-nx1950-giii-1,,Storage,simple,Storage,"Default Category",base,1025,,,,,,,,"2015-01-28 21:38:31",,,,,1024.0,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",,No,,,,0,2TB,2,"3.5""",SATA,/p/o/powervault-nx1950-giii.jpg,"PowerVault NX1950 GIII",Dell,,"Buy your PowerVault NX1950 GIII today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerVault NX1950 GIII Storage",,,"Use config","Use config","PowerVault NX1950 GIII",,,"Block after Info Column",,,,,1025.0000,,,,,0,,,"Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/powervault-nx1950-giii.jpg,"PowerVault NX1950 GIII",,,,1,2,/p/o/powervault-nx1950-giii.jpg,"PowerVault NX1950 GIII","2015-02-24 19:04:35",powervault-nx1950-giii-1,powervault-nx1950-giii-1,4,"1 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/powervault-nx1950-giii.jpg,"PowerVault NX1950 GIII",1,0
,,,,"Storage/Dell Storage","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
storageworks-mds600-storage-array-1,,Storage,simple,Storage,"Default Category",base,28500,,,,,,,,"2015-01-28 21:38:31",,,,,28499.0,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",,No,,,,0,4TB,70,"3.5""",SATA,/s/t/storageworks-mds600-storage-array.jpg,"StorageWorks MDS600 Storage Array",HP,,"Buy your StorageWorks MDS600 Storage Array today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished StorageWorks MDS600 Storage Array Storage",,,"Use config","Use config","StorageWorks MDS600 Storage Array",,,"Block after Info Column",,,,,28500.0000,,,,,0,,,"Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/s/t/storageworks-mds600-storage-array.jpg,"StorageWorks MDS600 Storage Array",,,,1,2,/s/t/storageworks-mds600-storage-array.jpg,"StorageWorks MDS600 Storage Array","2015-02-24 19:04:35",storageworks-mds600-storage-array-1,storageworks-mds600-storage-array-1,4,"3 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/s/t/storageworks-mds600-storage-array.jpg,"StorageWorks MDS600 Storage Array",1,0
,,,,"Storage/HP Storage","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
optiplex-7010-sff-1,,Workstation,simple,Workstations,"Default Category",base,588,,,,,Quad,1,3.3GHz,"2015-01-28 21:38:31",,,,,587.0,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Optical,No,,,,0,250GB,1,"3.5""",SATA,/7/0/7010_sff_1.jpg,"Optiplex 7010 SFF",Dell,,"Buy your Optiplex 7010 SFF today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished Optiplex 7010 SFF Workstations",,,"Use config","Use config","Optiplex 7010 SFF",,,"Block after Info Column",,,,Single,588.0000,Intel,None,4GB,DDR2,0,,,"Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/7/0/7010_sff_1.jpg,"Optiplex 7010 SFF",,,,1,2,/7/0/7010_sff_1.jpg,"Optiplex 7010 SFF","2015-02-24 19:04:35",optiplex-7010-1,optiplex-7010-1,4,"1 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/7/0/7010_sff_1.jpg,"Optiplex 7010 SFF",1,0
,,,,"Workstations/Dell Workstations","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
optiplex-7010-2,,Workstation,simple,Workstations,"Default Category",base,595,,,,,Quad,1,3.7GHz,"2015-01-28 21:38:31",,,,,594.0,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Optical,No,,,,0,500GB,1,"3.5""",SATA,/o/p/optiplex-7010.jpg,"Optiplex 7010",Dell,,"Buy your Optiplex 7010 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished Optiplex 7010 Workstations",,,"Use config","Use config","Optiplex 7010",,,"Block after Info Column",,,,Single,595.0000,Intel,None,8GB,DDR3,0,,,"Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/o/p/optiplex-7010.jpg,"Optiplex 7010",,,,1,2,/o/p/optiplex-7010.jpg,"Optiplex 7010","2015-02-24 19:04:35",optiplex-7010-2,optiplex-7010-2,4,None,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/o/p/optiplex-7010.jpg,"Optiplex 7010",1,0
,,,,"Workstations/Dell Workstations","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
optiplex-980-1,,Workstation,simple,Workstations,"Default Category",base,575,,,,,Quad,1,3.2GHz,"2015-01-28 21:38:31",,,,,574.0,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Optical,No,,,,0,500GB,1,"3.5""",SATA,/o/p/optiplex-980.jpg,"Optiplex 980",Dell,,"Buy your Optiplex 980 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished Optiplex 980 Workstations",,,"Use config","Use config","Optiplex 980",,,"Block after Info Column",,,,Single,575.0000,Intel,None,4GB,DDR3,0,,,"Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/o/p/optiplex-980.jpg,"Optiplex 980",,,,1,2,/o/p/optiplex-980.jpg,"Optiplex 980","2015-02-24 19:04:35",optiplex-980-1,optiplex-980-1,4,None,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/o/p/optiplex-980.jpg,"Optiplex 980",1,0
,,,,"Workstations/Dell Workstations","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
optiplex-990-sff-1,,Workstation,simple,Workstations,"Default Category",base,395,,,,,Quad,1,3.1GHz,"2015-01-28 21:38:31",,,,,394.0,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Optical,No,,,,0,250GB,1,"3.5""",SATA,/o/p/optiplex-990-sff.jpg,"Optiplex 990 SFF",Dell,,"Buy your Optiplex 990 SFF today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished Optiplex 990 SFF Workstations",,,"Use config","Use config","Optiplex 990 SFF",,,"Block after Info Column",,,,Single,395.0000,Intel,None,4GB,DDR2,0,,,"Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/o/p/optiplex-990-sff.jpg,"Optiplex 990 SFF",,,,1,2,/o/p/optiplex-990-sff.jpg,"Optiplex 990 SFF","2015-02-24 19:04:35",optiplex-990-sff-1,optiplex-990-sff-1,4,"1 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/o/p/optiplex-990-sff.jpg,"Optiplex 990 SFF",1,0
,,,,"Workstations/Dell Workstations","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
precision-390-1,,Workstation,simple,Workstations,"Default Category",base,355,,,,,Dual,1,2.13GHz,"2015-01-28 21:38:31",,,,,354.0,"<div id=""product-full-descript""><p>Your work isn’t entry level, so why consider a workstation that delivers anything less than advanced levels of performance? With the Dell Precision 390 you don’t have to. Experience the power, scalability, and reliability you’ve been dreaming about with a system that’s specifically designed for professionals as demanding as their complex applications. &nbsp;Items marked with a * are available for upgrade directly on our site, if you require other upgrades please use the Request a Quote button or Call Us Toll-Free at 1(888)413-8900.</p></div>",Optical,No,,,,0,250GB,2,"3.5""",SATA,/p/r/precision-390.jpg,"Precision 390",Dell,,"Buy your Precision 390 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished Precision 390 Workstations",,,"Use config","Use config","Precision 390",,,"Block after Info Column",,,,Single,355.0000,Intel,None,4GB,DDR2,0,,,"Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/r/precision-390.jpg,"Precision 390",,,,1,2,/p/r/precision-390.jpg,"Precision 390","2015-02-24 19:04:35",precision-390-1,precision-390-1,4,"90 Day",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/r/precision-390.jpg,"Precision 390",1,0
,,,,"Workstations/Dell Workstations","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
precision-490-1,,Workstation,simple,Workstations,"Default Category",base,445,,,,,Quad,2,2.66GHz,"2015-01-28 21:38:31",,,,,444.0,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Optical,No,,,,0,250GB,2,"3.5""",SATA,/p/r/precision-490.jpg,"Precision 490",Dell,,"Buy your Precision 490 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished Precision 490 Workstations",,,"Use config","Use config","Precision 490",,,"Block after Info Column",,,,Single,445.0000,Intel,None,4GB,DDR2,0,,,"Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/r/precision-490.jpg,"Precision 490",,,,1,2,/p/r/precision-490.jpg,"Precision 490","2015-02-24 19:04:35",precision-490-1,precision-490-1,4,"1 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/r/precision-490.jpg,"Precision 490",1,0
,,,,"Workstations/Dell Workstations","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
precision-690-1,,Workstation,simple,Workstations,"Default Category",base,585,,,,,Quad,2,2.66GHz,"2015-01-28 21:38:31",,,,,584.0,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Optical,No,,,,0,250GB,2,"3.5""",SATA,/p/r/precision-690.jpg,"Precision 690",Dell,,"Buy your Precision 690 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished Precision 690 Workstations",,,"Use config","Use config","Precision 690",,,"Block after Info Column",,,,Single,585.0000,Intel,Yes,4GB,DDR2,0,,,"Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/r/precision-690.jpg,"Precision 690",,,,1,2,/p/r/precision-690.jpg,"Precision 690","2015-02-24 19:04:35",precision-690-1,precision-690-1,4,"1 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/r/precision-690.jpg,"Precision 690",1,0
,,,,"Workstations/Dell Workstations","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
precision-t3400-1,,Workstation,simple,Workstations,"Default Category",base,325,,,,,Dual,1,2.66GHz,"2015-01-28 21:38:31",,,,,324.0,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Optical,No,,,,0,500GB,1,"3.5""",SATA,/p/r/precision-t3400.jpg,"Precision T3400",Dell,,"Buy your Precision T3400 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished Precision T3400 Workstations",,,"Use config","Use config","Precision T3400",,,"Block after Info Column",,,,Single,325.0000,Intel,None,4GB,DDR2,0,,,"Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/r/precision-t3400.jpg,"Precision T3400",,,,1,2,/p/r/precision-t3400.jpg,"Precision T3400","2015-02-24 19:04:36",precision-t3400-1,precision-t3400-1,4,None,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/r/precision-t3400.jpg,"Precision T3400",1,0
,,,,"Workstations/Dell Workstations","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
precision-t3500-1,,Workstation,simple,Workstations,"Default Category",base,335,,,,,Quad,1,2.66GHz,"2015-01-28 21:38:31",,,,,334.0,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Optical,No,,,,0,500GB,1,"3.5""",SATA,/p/r/precision-t3500.jpg,"Precision T3500",Dell,,"Buy your Precision T3500 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished Precision T3500 Workstations",,,"Use config","Use config","Precision T3500",,,"Block after Info Column",,,,Single,335.0000,Intel,None,4GB,DDR2,0,,,"Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/r/precision-t3500.jpg,"Precision T3500",,,,1,2,/p/r/precision-t3500.jpg,"Precision T3500","2015-02-24 19:04:36",precision-t3500-1,precision-t3500-1,4,None,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/r/precision-t3500.jpg,"Precision T3500",1,0
,,,,"Workstations/Dell Workstations","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
precision-t5400-1,,Workstation,simple,Workstations,"Default Category",base,399,,,,,Quad,1,2.5GHz,"2015-01-28 21:38:31",,,,,398.0,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Optical,No,,,,0,500GB,1,"3.5""",SATA,/p/r/precision-t5400.jpg,"Precision T5400",Dell,,"Buy your Precision T5400 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished Precision T5400 Workstations",,,"Use config","Use config","Precision T5400",,,"Block after Info Column",,,,Single,399.0000,Intel,None,4GB,DDR2,0,,,"Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/r/precision-t5400.jpg,"Precision T5400",,,,1,2,/p/r/precision-t5400.jpg,"Precision T5400","2015-02-24 19:04:36",precision-t5400-1,precision-t5400-1,4,None,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/r/precision-t5400.jpg,"Precision T5400",1,0
,,,,"Workstations/Dell Workstations","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
precision-t5500-1,,Workstation,simple,Workstations,"Default Category",base,419,,,,,Quad,2,2.13GHz,"2015-01-28 21:38:31",,,,,418.0,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Optical,No,,,,0,500GB,1,"3.5""",SATA,/p/r/precision-t5500.jpg,"Precision T5500",Dell,,"Buy your Precision T5500 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished Precision T5500 Workstations",,,"Use config","Use config","Precision T5500",,,"Block after Info Column",,,,Single,419.0000,Intel,None,8GB,DDR2,0,,,"Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/r/precision-t5500.jpg,"Precision T5500",,,,1,2,/p/r/precision-t5500.jpg,"Precision T5500","2015-02-24 19:04:36",precision-t5500-1,precision-t5500-1,4,None,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/r/precision-t5500.jpg,"Precision T5500",1,0
,,,,"Workstations/Dell Workstations","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
precision-t7400-1,,Workstation,simple,Workstations,"Default Category",base,550,,,,,Quad,2,3.0GHz,"2015-01-28 21:38:31",,,,,549.0,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Optical,No,,,,0,1TB,1,"3.5""",SATA,/p/r/precision-t7400.jpg,"Precision T7400",Dell,,"Buy your Precision T7400 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished Precision T7400 Workstations",,,"Use config","Use config","Precision T7400",,,"Block after Info Column",,,,Single,550.0000,Intel,None,8GB,DDR2,0,,,"Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/r/precision-t7400.jpg,"Precision T7400",,,,1,2,/p/r/precision-t7400.jpg,"Precision T7400","2015-02-24 19:04:36",precision-t7400-1,precision-t7400-1,4,None,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/r/precision-t7400.jpg,"Precision T7400",1,0
,,,,"Workstations/Dell Workstations","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
precision-t7500-1,,Workstation,simple,Workstations,"Default Category",base,575,,,,,Six,1,2.66GHz,"2015-01-28 21:38:31",,,,,574.0,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Optical,No,,,,0,1TB,1,"3.5""",SATA,/p/r/precision-t7500.jpg,"Precision T7500",Dell,,"Buy your Precision T7500 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished Precision T7500 Workstations",,,"Use config","Use config","Precision T7500",,,"Block after Info Column",,,,Single,575.0000,Intel,None,8GB,DDR2,0,,,"Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/r/precision-t7500.jpg,"Precision T7500",,,,1,2,/p/r/precision-t7500.jpg,"Precision T7500","2015-02-24 19:04:36",precision-t7500-1,precision-t7500-1,4,None,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/r/precision-t7500.jpg,"Precision T7500",1,0
,,,,"Workstations/Dell Workstations","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
